OBJECTID_1,HydroID,DrainID,Name,Descript,GlobalWshd,RELATEDOID,WarningMsg,HUCID,Edited,waterID,AverageSam,SampleCoun,areaskqm,COUNT,SUM_Averag,SHAPE_Leng,SHAPE_Area
0,2,2,21NYDECA_WQX-10051600,SS BP v1.3.4,1,,,02010001,0,17.00000000000,0.32190000000,10,1094.63960229000,3.00000000000,2.46000000000,355680.06390000000,1094639602.29000000000
0,2,2,21NYDECA_WQX-MORNINGSDL_090050_DH,SS BP v1.3.4,1,,,02040104,0,102.00000000000,0.03225000000,4,9.24400359882,1.00000000000,0.70000000000,20820.00390000000,9244003.59850000000
0,2,2,21NYDECA_WQX-13011003,SS BP v1.3.4,1,,,02020006,0,149.00000000000,0.51228571429,7,440.66546464500,6.00000000000,4.59000000000,167840.03010000000,440665464.64700000000
0,2,2,21NYDECA_WQX-11041203B,SS BP v1.3.4,1,,,02020001,0,1.00000000000,0.09160000000,10,1443.86642378000,1.00000000000,0.35000000000,373040.06740000000,1443866423.78000000000
0,2,2,21NYDECA_WQX-13092100,SS BP v1.3.4,1,,,02020006,0,129.00000000000,0.10540000000,6,111.14504191100,1.00000000000,0.08000000000,83740.01550000000,111145041.90900000000
0,2,2,21NYDECA_WQX-14011301,SS BP v1.3.4,1,,,02040101,0,124.00000000000,0.40050000000,10,288.35080996500,2.00000000000,0.24000000000,111140.01970000000,288350809.96300000000
0,2,2,21NYDECA_WQX-08010090,SS BP v1.3.4,1,,,04150101,0,57.00000000000,0.11606666667,9,671.40664472100,1.00000000000,0.02000000000,213240.03980000000,671406644.72500000000
0,2,2,21NYDECA_WQX-12011105,SS BP v1.3.4,1,,,02020004,0,165.00000000000,3.47910000000,10,152.80275653500,1.00000000000,10.20000000000,105160.01770000000,152802756.53700000000
0,2,2,21NYDECA_WQX-11040247,SS BP v1.3.4,1,,,02020001,0,2.00000000000,0.14275000000,10,2178.75298919000,2.00000000000,0.18000000000,533660.09690000000,2178752989.19000000000
0,2,2,21NYDECA_WQX-07053301,SS BP v1.3.4,1,,,04140201,0,63.00000000000,0.33400000000,10,327.78792196400,2.00000000000,0.73000000000,191740.03520000000,327787921.96400000000
