Name,sepden_km2,AREA,PERCENTAGE
21NYDECA_WQX-07024201,26.28200000000,742093.07113900000,0.26198855413
21NYDECA_WQX-07024201,26.66030000000,3341368.43491000000,1.17963678562
21NYDECA_WQX-07024201,26.96090000000,594809.84007400000,0.20999167900
21NYDECA_WQX-07024201,27.90870000000,501073.97210300000,0.17689916611
21NYDECA_WQX-07024201,29.89910000000,1003417.32853000000,0.35424647569
21NYDECA_WQX-07024201,31.17050000000,3705660.98038000000,1.30824663387
21NYDECA_WQX-07024201,31.32460000000,558766.17196000000,0.19726682162
21NYDECA_WQX-07024201,31.53280000000,180043.56146400000,0.06356258289
21NYDECA_WQX-07024201,31.77490000000,1950076.52974000000,0.68845506087
21NYDECA_WQX-07024201,32.09730000000,747288.52899400000,0.26382275868
21NYDECA_WQX-07024201,32.52990000000,803874.20747400000,0.28379976786
21NYDECA_WQX-07024201,34.18910000000,1256978.16361000000,0.44376359848
21NYDECA_WQX-07024201,34.55380000000,3875741.16424000000,1.36829174572
21NYDECA_WQX-07024201,36.39610000000,494267.45331700000,0.17449619257
21NYDECA_WQX-07024201,41.43110000000,3407.32628824000,0.00120292255
21NYDECA_WQX-07024201,42.88960000000,508570.22953700000,0.17954564500
21NYDECA_WQX-07024201,45.70810000000,399698.49161600000,0.14110956426
21NYDECA_WQX-07024201,47.60640000000,217013.14271300000,0.07661432467
21NYDECA_WQX-07024201,47.86690000000,13301.12219760000,0.00469582847
21NYDECA_WQX-07024201,51.08160000000,202405.43370600000,0.07145721876
21NYDECA_WQX-07024201,57.23900000000,95735.71089690000,0.03379853748
21NYDECA_WQX-07024201,66.83480000000,19482.08421150000,0.00687795544
21NYDECA_WQX-07024201,66.84380000000,493397.22240000000,0.17418896623
21NYDECA_WQX-07024201,71.03080000000,205953.56223200000,0.07270985013
21NYDECA_WQX-07024201,72.26700000000,511664.88351500000,0.18063818171
21NYDECA_WQX-07024201,75.80160000000,834.78052143400,0.00029471093
21NYDECA_WQX-07024201,129.35700000000,299456.64042300000,0.10572017891
21NYDECA_WQX-07024201,141.72900000000,465405.03778400000,0.16430660476
21NYDECA_WQX-07034301,12.28830000000,1921778.80335000000,50.60773452020
21NYDECA_WQX-07034301,15.45360000000,1875622.56566000000,49.39226548740
21NYDECA_WQX-07034701,9.23390000000,14970894.19040000000,74.94100065200
21NYDECA_WQX-07034701,13.58040000000,483647.54111000000,2.42103312151
21NYDECA_WQX-07034701,16.44100000000,1422481.71555000000,7.12063032553
21NYDECA_WQX-07034701,23.38770000000,3099883.79941000000,15.51733589710
21NYDECA_WQX-07044100,10.84800000000,19769724.17940000000,45.52339289670
21NYDECA_WQX-07044100,14.34180000000,21339410.13770000000,49.13788088630
21NYDECA_WQX-07044100,27.40700000000,2237935.62007000000,5.15325462235
21NYDECA_WQX-07044100,29.43690000000,80545.89032260000,0.18547159172
21NYDECA_WQX-07047100,7.66300000000,7911252.99041000000,99.93747113220
21NYDECA_WQX-07047100,11.29560000000,4949.91259137000,0.06252887467
21NYDECA_WQX-07053301,0.49900000000,2255472.07715000000,0.68808883001
21NYDECA_WQX-07053301,6.42950000000,61709445.63350000000,18.82602789750
21NYDECA_WQX-07053301,7.45870000000,1540362.24746000000,0.46992648119
21NYDECA_WQX-07053301,7.91090000000,63333349.78490000000,19.32144095040
21NYDECA_WQX-07053301,9.17890000000,6602443.21865000000,2.01424237326
21NYDECA_WQX-07053301,16.33050000000,1083080.85758000000,0.33042122208
21NYDECA_WQX-07053301,19.60680000000,18134201.53380000000,5.53229704901
21NYDECA_WQX-07053301,20.26800000000,7252005.43186000000,2.21240776305
21NYDECA_WQX-07053301,21.28980000000,6733114.38630000000,2.05410691948
21NYDECA_WQX-07053301,21.78090000000,41229997.72460000000,12.57825409720
21NYDECA_WQX-07053301,22.11320000000,28145991.32660000000,8.58664686543
21NYDECA_WQX-07053301,22.74510000000,79969754.81080000000,24.39679727420
21NYDECA_WQX-07053301,26.15150000000,4431.85551853000,0.00135204967
21NYDECA_WQX-07053301,35.18070000000,9663153.70914000000,2.94798955716
21NYDECA_WQX-07053301,74.95490000000,103836.36510100000,0.03167791067
21NYDECA_WQX-07053301,296.79900000000,27281.00097810000,0.00832275967
21NYDECA_WQX-07053603,7.88240000000,918218.87462600000,0.62415738894
21NYDECA_WQX-07053603,9.82770000000,157877.49991100000,0.10731690541
21NYDECA_WQX-07053603,10.04780000000,113225817.64200000000,76.96501635180
21NYDECA_WQX-07053603,10.39520000000,2037915.13534000000,1.38526861613
21NYDECA_WQX-07053603,18.45620000000,15693163.46100000000,10.66739554230
21NYDECA_WQX-07053603,31.91400000000,15080362.27110000000,10.25084519560
21NYDECA_WQX-07053702,7.88240000000,7327919.21768000000,22.62128520490
21NYDECA_WQX-07053702,10.04780000000,2435444.77392000000,7.51821754511
21NYDECA_WQX-07053702,10.39520000000,19639938.80910000000,60.62848729760
21NYDECA_WQX-07053702,31.91400000000,2990609.17830000000,9.23200995386
21NYDECA_WQX-07054100,16.33050000000,76689692.86140000000,60.20523108750
21NYDECA_WQX-07054100,18.37390000000,658819.98166800000,0.51720652100
21NYDECA_WQX-07054100,19.60680000000,9209046.58833000000,7.22956054795
21NYDECA_WQX-07054100,20.24550000000,145943.41609900000,0.11457285541
21NYDECA_WQX-07054100,20.57830000000,14116947.25070000000,11.08250717620
21NYDECA_WQX-07054100,21.78090000000,14138656.03500000000,11.09954965380
21NYDECA_WQX-07054100,22.74510000000,2092541.44220000000,1.64274932377
21NYDECA_WQX-07054100,28.51430000000,9878492.47916000000,7.75510893724
21NYDECA_WQX-07054100,34.14970000000,302795.19959500000,0.23770932290
21NYDECA_WQX-07054100,96.01500000000,147512.38575100000,0.11580457479
21NYDECA_WQX-07065100,7.91090000000,1430724.72645000000,1.88326036857
21NYDECA_WQX-07065100,9.34270000000,46643327.27010000000,61.39652728610
21NYDECA_WQX-07065100,11.72290000000,16194878.36620000000,21.31728908930
21NYDECA_WQX-07065100,13.31300000000,11701697.50930000000,15.40292325760
21NYDECA_WQX-08010001,0.04760000000,1804118.22528000000,0.03657682846
21NYDECA_WQX-08010001,0.34850000000,91384.21643180000,0.00185273047
21NYDECA_WQX-08010001,0.41530000000,10215208.26530000000,0.20710389994
21NYDECA_WQX-08010001,0.99320000000,242596921.08700000000,4.91842820692
21NYDECA_WQX-08010001,1.76470000000,1446401.83918000000,0.02932445957
21NYDECA_WQX-08010001,1.92070000000,1923706.16084000000,0.03900136325
21NYDECA_WQX-08010001,2.14730000000,1513225490.04000000000,30.67924728920
21NYDECA_WQX-08010001,2.16190000000,265676516.65400000000,5.38634566164
21NYDECA_WQX-08010001,2.34690000000,380602.29709000000,0.00771635957
21NYDECA_WQX-08010001,2.37970000000,411010138.69500000000,8.33285043530
21NYDECA_WQX-08010001,2.52470000000,358033644.42000000000,7.25880100971
21NYDECA_WQX-08010001,2.89430000000,235401800.58100000000,4.77255379312
21NYDECA_WQX-08010001,3.70430000000,322764363.01300000000,6.54374894833
21NYDECA_WQX-08010001,4.22150000000,312232892.15400000000,6.33023311678
21NYDECA_WQX-08010001,4.24580000000,185987043.25700000000,3.77071529011
21NYDECA_WQX-08010001,4.50230000000,355181827.95900000000,7.20098306849
21NYDECA_WQX-08010001,4.81330000000,126112.90295800000,0.00255682247
21NYDECA_WQX-08010001,4.87450000000,16698102.13540000000,0.33853857739
21NYDECA_WQX-08010001,5.61700000000,10767768.53540000000,0.21830654838
21NYDECA_WQX-08010001,6.04960000000,7147694.97077000000,0.14491290492
21NYDECA_WQX-08010001,6.73600000000,135454582.85900000000,2.74621639097
21NYDECA_WQX-08010001,6.87010000000,53450495.38140000000,1.08365935965
21NYDECA_WQX-08010001,6.95270000000,43931621.50430000000,0.89067299541
21NYDECA_WQX-08010001,8.73120000000,3384916.39213000000,0.06862604928
21NYDECA_WQX-08010001,9.12220000000,2848580.43020000000,0.05775233369
21NYDECA_WQX-08010001,9.18130000000,204186882.32800000000,4.13970019497
21NYDECA_WQX-08010001,9.92810000000,40917621.10530000000,0.82956692485
21NYDECA_WQX-08010001,10.70470000000,34573375.36870000000,0.70094321008
21NYDECA_WQX-08010001,11.10230000000,55712733.97420000000,1.12952415486
21NYDECA_WQX-08010001,11.69730000000,3684579.71905000000,0.07470144608
21NYDECA_WQX-08010001,12.72640000000,2453972.45196000000,0.04975202188
21NYDECA_WQX-08010001,16.49910000000,96115587.12640000000,1.94865463555
21NYDECA_WQX-08010001,19.04620000000,2980800.27212000000,0.06043296870
21NYDECA_WQX-08010090,2.14730000000,460716696.04300000000,68.61962115880
21NYDECA_WQX-08010090,6.73600000000,22090744.15950000000,3.29021828026
21NYDECA_WQX-08010090,6.87010000000,49083598.92050000000,7.31056198303
21NYDECA_WQX-08010090,9.18130000000,139515605.60300000000,20.77959857860
21NYDECA_WQX-08010107,2.14730000000,189913554.64900000000,99.32240954650
21NYDECA_WQX-08010107,6.87010000000,314614.39240000000,0.16453938524
21NYDECA_WQX-08010107,9.18130000000,981000.69271300000,0.51305107077
21NYDECA_WQX-08011201,2.14730000000,379047139.58900000000,44.90363711580
21NYDECA_WQX-08011201,2.16190000000,246166863.66700000000,29.16203912800
21NYDECA_WQX-08011201,2.37970000000,173823651.04300000000,20.59193523270
21NYDECA_WQX-08011201,4.24580000000,34900465.64900000000,4.13446688023
21NYDECA_WQX-08011201,4.50230000000,10196484.58700000000,1.20792164333
21NYDECA_WQX-08011305,4.50230000000,97200.01800000000,100.00000004800
21NYDECA_WQX-08011702,2.14730000000,89232974.86360000000,92.94856100590
21NYDECA_WQX-08011702,6.87010000000,6769560.19242000000,7.05143899428
21NYDECA_WQX-08011802,2.52470000000,53004408.81310000000,77.66996181700
21NYDECA_WQX-08011802,2.89430000000,15178217.22550000000,22.24138668370
21NYDECA_WQX-08011802,3.70430000000,60498.55397010000,0.08865150055
21NYDECA_WQX-08011901,4.22150000000,42257.64000010000,0.16046853917
21NYDECA_WQX-08011901,6.73600000000,14112675.20680000000,53.59126477850
21NYDECA_WQX-08011901,9.18130000000,12178976.72770000000,46.24826668100
21NYDECA_WQX-08011A00,0.34850000000,91384.21643180000,0.41588738901
21NYDECA_WQX-08011A00,6.04960000000,567.76514328500,0.00258388562
21NYDECA_WQX-08011A00,6.95270000000,17636659.03710000000,80.26401455530
21NYDECA_WQX-08011A00,9.92810000000,3451.50562127000,0.01570771975
21NYDECA_WQX-08011A00,12.72640000000,1392168.33762000000,6.33572489432
21NYDECA_WQX-08011A00,16.49910000000,1179878.87488000000,5.36960061357
21NYDECA_WQX-08011A00,19.04620000000,1669198.14527000000,7.59648094037
21NYDECA_WQX-08011E02,2.52470000000,843147.36235000000,0.99885922215
21NYDECA_WQX-08011E02,2.89430000000,50449668.54550000000,59.76667772620
21NYDECA_WQX-08011E02,3.70430000000,33118214.56110000000,39.23446305210
21NYDECA_WQX-08012116,2.14730000000,214176029.49900000000,58.65558787300
21NYDECA_WQX-08012116,2.37970000000,150965702.53900000000,41.34441212580
21NYDECA_WQX-08012201,2.89430000000,6456202.35700000000,100.00000000900
21NYDECA_WQX-08013100,2.14730000000,23512043.49440000000,26.30187482760
21NYDECA_WQX-08013100,4.22150000000,65880988.93510000000,73.69812517160
21NYDECA_WQX-09010008,3.31840000000,531.37345598600,0.08920150396
21NYDECA_WQX-09021003,5.85950000000,100.00000000000,100.00000000000
21NYDECA_WQX-09021009,1.54690000000,2754291.22917000000,0.12856603640
21NYDECA_WQX-09021009,1.81090000000,38809586.58480000000,1.81157121971
21NYDECA_WQX-09021009,1.83420000000,786555733.99800000000,36.71519992340
21NYDECA_WQX-09021009,2.05190000000,484516005.45200000000,22.61645454650
21NYDECA_WQX-09021009,2.16870000000,139852873.57400000000,6.52811490805
21NYDECA_WQX-09021009,2.64490000000,160092709.86300000000,7.47287902797
21NYDECA_WQX-09021009,4.06970000000,88359027.34130000000,4.12446215017
21NYDECA_WQX-09021009,4.87740000000,317248241.73800000000,14.80865514970
21NYDECA_WQX-09021009,5.80360000000,5075458.75806000000,0.23691453123
21NYDECA_WQX-09021009,6.18040000000,1661339.63098000000,0.07754875345
21NYDECA_WQX-09021009,7.10230000000,108662031.58300000000,5.07217485198
21NYDECA_WQX-09021009,7.61360000000,1411553.25303000000,0.06588911332
21NYDECA_WQX-09021009,7.77940000000,2420914.04161000000,0.11300450711
21NYDECA_WQX-09021009,11.14050000000,4896591.41130000000,0.22856528131
21NYDECA_WQX-09021102,2.16870000000,124513672.13900000000,31.58083408660
21NYDECA_WQX-09021102,3.29330000000,181034394.78700000000,45.91638080780
21NYDECA_WQX-09021102,3.58620000000,24436185.81140000000,6.19783447519
21NYDECA_WQX-09021102,4.54210000000,64285486.29650000000,16.30495062930
21NYDECA_WQX-09021502,3.29330000000,63591744.34110000000,62.44479826440
21NYDECA_WQX-09021502,5.34900000000,38244991.63740000000,37.55520173520
21NYDECA_WQX-09022203,1.81090000000,38809586.58480000000,6.68187499659
21NYDECA_WQX-09022203,1.83420000000,222453368.14500000000,38.29995960580
21NYDECA_WQX-09022203,2.05190000000,200109801.52500000000,34.45305134750
21NYDECA_WQX-09022203,4.06970000000,67896238.48590000000,11.68974519510
21NYDECA_WQX-09022203,4.87740000000,45241666.76300000000,7.78929096004
21NYDECA_WQX-09022203,7.61360000000,1411553.25303000000,0.24302815922
21NYDECA_WQX-09022203,11.14050000000,4896591.41130000000,0.84304973587
21NYDECA_WQX-09022303,1.83420000000,6134745.27322000000,2.43474166927
21NYDECA_WQX-09022303,2.16870000000,315872.25108700000,0.12536255340
21NYDECA_WQX-09022303,5.85950000000,43503860.92720000000,17.26569861610
21NYDECA_WQX-09022303,6.18040000000,31745486.03790000000,12.59906552360
21NYDECA_WQX-09022303,7.10230000000,170267024.48800000000,67.57513164150
21NYDECA_WQX-09022406,2.16870000000,42636069.79930000000,42.58006202590
21NYDECA_WQX-09022406,4.54210000000,57495465.40870000000,57.41993797360
21NYDECA_WQX-09031003,0.00000000000,762965.75962900000,0.02347328196
21NYDECA_WQX-09031003,0.81360000000,2681913.39201000000,0.08251131647
21NYDECA_WQX-09031003,0.99320000000,150627132.43500000000,4.63417015254
21NYDECA_WQX-09031003,1.27150000000,113125700.95800000000,3.48040713777
21NYDECA_WQX-09031003,1.41650000000,347491024.15800000000,10.69085301170
21NYDECA_WQX-09031003,1.54690000000,268124674.74600000000,8.24908065885
21NYDECA_WQX-09031003,1.81090000000,151142294.54800000000,4.65001954735
21NYDECA_WQX-09031003,1.83420000000,12322676.82140000000,0.37911749498
21NYDECA_WQX-09031003,2.05190000000,122909791.88100000000,3.78142290691
21NYDECA_WQX-09031003,2.14730000000,30506.27783550000,0.00093855124
21NYDECA_WQX-09031003,2.37970000000,804012691.63900000000,24.73612527590
21NYDECA_WQX-09031003,2.53060000000,130676249.70200000000,4.02036450024
21NYDECA_WQX-09031003,2.65480000000,32121772.23190000000,0.98825328291
21NYDECA_WQX-09031003,2.76620000000,109564424.81200000000,3.37084148811
21NYDECA_WQX-09031003,3.07730000000,2066340.67064000000,0.06357270504
21NYDECA_WQX-09031003,4.06970000000,395727240.96300000000,12.17488070690
21NYDECA_WQX-09031003,4.13090000000,43426229.58500000000,1.33604440134
21NYDECA_WQX-09031003,4.87740000000,115734915.90700000000,3.56068182561
21NYDECA_WQX-09031003,5.80360000000,31.24645812440,0.00000096132
21NYDECA_WQX-09031003,7.27770000000,136694604.20900000000,4.20552422792
21NYDECA_WQX-09031003,7.36150000000,2858500.08542000000,0.08794415430
21NYDECA_WQX-09031003,7.61360000000,63857484.86800000000,1.96462911833
21NYDECA_WQX-09031003,9.67640000000,149435164.68400000000,4.59749826425
21NYDECA_WQX-09031003,9.89820000000,29146582.39410000000,0.89671907044
21NYDECA_WQX-09031003,10.37120000000,41732148.82940000000,1.28392458504
21NYDECA_WQX-09031003,11.14050000000,24085199.33830000000,0.74100137264
21NYDECA_WQX-09031081,0.99320000000,150627132.43500000000,5.86337888458
21NYDECA_WQX-09031081,1.27150000000,113125700.95800000000,4.40358145032
21NYDECA_WQX-09031081,1.41650000000,347491024.15800000000,13.52659046680
21NYDECA_WQX-09031081,1.54690000000,268124674.74600000000,10.43714057970
21NYDECA_WQX-09031081,1.81090000000,151142294.54800000000,5.88343231460
21NYDECA_WQX-09031081,1.83420000000,12322676.82140000000,0.47967800959
21NYDECA_WQX-09031081,2.05190000000,122909791.88100000000,4.78444133389
21NYDECA_WQX-09031081,2.14730000000,30506.27783550000,0.00118750097
21NYDECA_WQX-09031081,2.37970000000,804012691.63900000000,31.29735634540
21NYDECA_WQX-09031081,2.53060000000,130676249.70200000000,5.08676193215
21NYDECA_WQX-09031081,2.65480000000,32121772.23190000000,1.25038642107
21NYDECA_WQX-09031081,2.76620000000,109564424.81200000000,4.26495362796
21NYDECA_WQX-09031081,4.06970000000,326798650.71900000000,12.72110991670
21NYDECA_WQX-09031081,5.80360000000,31.24645812440,0.00000121631
21NYDECA_WQX-09032200,4.06970000000,14785005.17500000000,100.00000000100
21NYDECA_WQX-09043105,3.54110000000,23815522.48920000000,25.48833924060
21NYDECA_WQX-09043105,3.60910000000,69621410.62930000000,74.51166075960
21NYDECA_WQX-09051001,0.04760000000,316877317.09500000000,7.59327675680
21NYDECA_WQX-09051001,0.34850000000,17130144.08430000000,0.41048670226
21NYDECA_WQX-09051001,0.41530000000,17060769.43230000000,0.40882428939
21NYDECA_WQX-09051001,1.41650000000,757319542.59800000000,18.14751820360
21NYDECA_WQX-09051001,2.14730000000,258073805.35700000000,6.18417829878
21NYDECA_WQX-09051001,2.16190000000,294355489.56700000000,7.05359006968
21NYDECA_WQX-09051001,2.37970000000,26004933.46360000000,0.62315175678
21NYDECA_WQX-09051001,2.57120000000,774333.96537400000,0.01855523190
21NYDECA_WQX-09051001,3.54110000000,353430141.58700000000,8.46918581574
21NYDECA_WQX-09051001,3.60910000000,436049828.99700000000,10.44898720330
21NYDECA_WQX-09051001,4.08240000000,187091582.06600000000,4.48324346633
21NYDECA_WQX-09051001,4.24580000000,291560626.45800000000,6.98661724474
21NYDECA_WQX-09051001,4.38880000000,81624352.00410000000,1.95595033606
21NYDECA_WQX-09051001,5.20250000000,108190.57944300000,0.00259255228
21NYDECA_WQX-09051001,5.66960000000,58881652.44130000000,1.41097093028
21NYDECA_WQX-09051001,5.81800000000,177851833.54700000000,4.26183295861
21NYDECA_WQX-09051001,5.84260000000,300728090.90100000000,7.20629562156
21NYDECA_WQX-09051001,6.04960000000,117628635.42800000000,2.81871479952
21NYDECA_WQX-09051001,6.95270000000,8618029.44843000000,0.20651236037
21NYDECA_WQX-09051001,7.13890000000,208990949.76400000000,5.00801425540
21NYDECA_WQX-09051001,7.36150000000,11221216.10050000000,0.26889207527
21NYDECA_WQX-09051001,8.78670000000,400521.58562300000,0.00959763001
21NYDECA_WQX-09051001,9.24900000000,146267348.85700000000,3.50497937352
21NYDECA_WQX-09051001,9.42110000000,57551224.55630000000,1.37909011524
21NYDECA_WQX-09051001,10.70470000000,46987176.45410000000,1.12594564391
21NYDECA_WQX-09051001,16.49910000000,542352.87058700000,0.01299630874
21NYDECA_WQX-09054107,5.81800000000,16297175.22130000000,14.94067561160
21NYDECA_WQX-09054107,5.84260000000,39967797.35100000000,36.64106736430
21NYDECA_WQX-09054107,9.42110000000,52814266.18030000000,48.41825702620
21NYDECA_WQX-09065102,0.04760000000,24334842.96840000000,49.16376418820
21NYDECA_WQX-09065102,0.34850000000,7698133.77109000000,15.55256526210
21NYDECA_WQX-09065102,0.41530000000,12104291.53890000000,24.45434045560
21NYDECA_WQX-09065102,6.04960000000,5360249.59903000000,10.82933009340
21NYDECA_WQX-10010001,9.08890000000,2500.00100000000,99.99999994570
21NYDECA_WQX-10010001E,9.08890000000,400.00000000000,100.00000000000
21NYDECA_WQX-10021028,3.29330000000,106073481.76700000000,47.54168752900
21NYDECA_WQX-10021028,3.58620000000,14012593.27550000000,6.28038525627
21NYDECA_WQX-10021028,5.34900000000,100300434.59200000000,44.95423211310
21NYDECA_WQX-10021028,13.34830000000,2730269.09207000000,1.22369510157
21NYDECA_WQX-10021030,3.29330000000,106073481.76700000000,50.51922297200
21NYDECA_WQX-10021030,3.58620000000,14012593.27550000000,6.67372572584
21NYDECA_WQX-10021030,5.34900000000,87150230.02680000000,41.50671618800
21NYDECA_WQX-10021030,13.34830000000,2730269.09207000000,1.30033511428
21NYDECA_WQX-10022300,3.29330000000,170734180.16500000000,66.16198808900
21NYDECA_WQX-10022300,5.34900000000,87320610.95680000000,33.83801191110
21NYDECA_WQX-10031001,0.00000000000,966005.72944300000,0.06090928257
21NYDECA_WQX-10031001,0.10530000000,9759379.52766000000,0.61535536205
21NYDECA_WQX-10031001,0.97380000000,168795.24924500000,0.01064299850
21NYDECA_WQX-10031001,1.54690000000,160655948.14800000000,10.12979348310
21NYDECA_WQX-10031001,1.81090000000,16082661.29750000000,1.01405543636
21NYDECA_WQX-10031001,1.83420000000,132963196.62300000000,8.38369035302
21NYDECA_WQX-10031001,2.16870000000,8333610.15511000000,0.52545673418
21NYDECA_WQX-10031001,2.41410000000,2609145.33719000000,0.16451369363
21NYDECA_WQX-10031001,2.64490000000,415962464.15100000000,26.22756211120
21NYDECA_WQX-10031001,2.65480000000,59122962.98270000000,3.72786325081
21NYDECA_WQX-10031001,2.84630000000,2554227.93623000000,0.16105100248
21NYDECA_WQX-10031001,3.29330000000,20905085.72350000000,1.31812238244
21NYDECA_WQX-10031001,3.58620000000,349753954.40000000000,22.05293590950
21NYDECA_WQX-10031001,4.23360000000,155170429.76900000000,9.78391666392
21NYDECA_WQX-10031001,5.34900000000,1115123.38044000000,0.07031155511
21NYDECA_WQX-10031001,5.80360000000,116323313.09300000000,7.33450054287
21NYDECA_WQX-10031001,6.12360000000,31916506.33760000000,2.01242233251
21NYDECA_WQX-10031001,9.35810000000,43850.43762510000,0.00276488908
21NYDECA_WQX-10031001,12.61440000000,2057402.36152000000,0.12972480182
21NYDECA_WQX-10031001,13.34830000000,40320547.95050000000,2.54231996122
21NYDECA_WQX-10031001,19.66630000000,16596296.06760000000,1.04644150240
21NYDECA_WQX-10031001,27.78780000000,2162046.41942000000,0.13632289363
21NYDECA_WQX-10031001,31.36600000000,40431612.11020000000,2.54932285787
21NYDECA_WQX-10032101,1.54690000000,36688260.65740000000,25.58009242540
21NYDECA_WQX-10032101,2.64490000000,92085535.96060000000,64.20463872370
21NYDECA_WQX-10032101,4.23360000000,14255174.11100000000,9.93911035207
21NYDECA_WQX-10032101,5.80360000000,396080.46790600000,0.27615849853
21NYDECA_WQX-10032A01,6.12360000000,98900.05300020000,99.99999992740
21NYDECA_WQX-10041102,1.27150000000,24105565.82140000000,1.82194971983
21NYDECA_WQX-10041102,2.65480000000,226502684.23400000000,17.11955260200
21NYDECA_WQX-10041102,3.45960000000,321814989.39400000000,24.32345849530
21NYDECA_WQX-10041102,3.58620000000,197252975.22600000000,14.90879764500
21NYDECA_WQX-10041102,4.13560000000,11007067.50720000000,0.83193747492
21NYDECA_WQX-10041102,4.23360000000,162667306.39000000000,12.29473954270
21NYDECA_WQX-10041102,5.25640000000,101196705.61100000000,7.64866134244
21NYDECA_WQX-10041102,6.12360000000,50154501.85520000000,3.79078347633
21NYDECA_WQX-10041102,8.20380000000,43725267.01150000000,3.30484828986
21NYDECA_WQX-10041102,8.86430000000,166771085.20300000000,12.60491183710
21NYDECA_WQX-10041102,9.35810000000,17863556.16120000000,1.35016540927
21NYDECA_WQX-10041102,13.31190000000,2568.93647407000,0.00019416566
21NYDECA_WQX-10041230,1.27150000000,11291700.75770000000,5.20017992684
21NYDECA_WQX-10041230,3.45960000000,189701088.88500000000,87.36326047690
21NYDECA_WQX-10041230,4.13560000000,14917891.33300000000,6.87015363987
21NYDECA_WQX-10041230,8.86430000000,1229897.17049000000,0.56640595738
21NYDECA_WQX-10042401,3.45960000000,67603380.99810000000,98.50136259430
21NYDECA_WQX-10042401,5.54990000000,1028543.69688000000,1.49863740739
21NYDECA_WQX-10042516,1.27150000000,22782058.37760000000,9.47448781229
21NYDECA_WQX-10042516,2.65480000000,6643239.56256000000,2.76275704445
21NYDECA_WQX-10042516,3.45960000000,211031588.26900000000,87.76275514380
21NYDECA_WQX-10051113,7.38960000000,76037.15834930000,0.15609175105
21NYDECA_WQX-10051113,7.62400000000,48637080.50220000000,99.84390824860
21NYDECA_WQX-10051600,0.47390000000,1725447.80971000000,0.15762702227
21NYDECA_WQX-10051600,4.07500000000,901104.35313900000,0.08231972891
21NYDECA_WQX-10051600,5.33920000000,130037256.14900000000,11.87945839680
21NYDECA_WQX-10051600,6.22650000000,184349368.70900000000,16.84110170350
21NYDECA_WQX-10051600,6.48880000000,11515454.77270000000,1.05198594575
21NYDECA_WQX-10051600,7.74470000000,105610743.43600000000,9.64799219899
21NYDECA_WQX-10051600,10.96110000000,16016787.44490000000,1.46320189872
21NYDECA_WQX-10051600,11.53070000000,145296891.01600000000,13.27349117570
21NYDECA_WQX-10051600,12.24340000000,112922.83981600000,0.01031598341
21NYDECA_WQX-10051600,15.51950000000,96816.90229400000,0.00884463728
21NYDECA_WQX-10051600,18.26930000000,60256983.33940000000,5.50473262736
21NYDECA_WQX-10051600,29.63640000000,3794303.08068000000,0.34662578192
21NYDECA_WQX-10051600,40.65400000000,10299254.50290000000,0.94088085991
21NYDECA_WQX-10051600,50.35430000000,19032148.76970000000,1.73866802643
21NYDECA_WQX-10051600,61.90160000000,10391724.27430000000,0.94932836822
21NYDECA_WQX-10051600,63.01180000000,30815735.35680000000,2.81514895791
21NYDECA_WQX-10051600,164.79600000000,10564308.20550000000,0.96509464699
21NYDECA_WQX-10051600,202.02500000000,4470652.00973000000,0.40841314350
21NYDECA_WQX-10051702,5.67050000000,19251006.95850000000,100.00000000600
21NYDECA_WQX-10051802,7.62400000000,19329807.00800000000,99.99999999870
21NYDECA_WQX-10052104,5.25640000000,45630647.32850000000,99.99437046810
21NYDECA_WQX-10052104,13.31190000000,2568.93647407000,0.00562953192
21NYDECA_WQX-10052105,5.33920000000,11788104.34700000000,100.00000000900
21NYDECA_WQX-10052204,0.47390000000,1725447.80971000000,0.36580721986
21NYDECA_WQX-10052204,4.07500000000,901104.35313900000,0.19104053821
21NYDECA_WQX-10052204,5.33920000000,4572166.52012000000,0.96933185348
21NYDECA_WQX-10052204,6.22650000000,174440514.07700000000,36.98263090130
21NYDECA_WQX-10052204,6.48880000000,1686981.66257000000,0.35765212281
21NYDECA_WQX-10052204,7.74470000000,105610743.43600000000,22.39022949670
21NYDECA_WQX-10052204,10.96110000000,16016787.44490000000,3.39567296871
21NYDECA_WQX-10052204,11.53070000000,16893678.48700000000,3.58158011259
21NYDECA_WQX-10052204,12.24340000000,112922.83981600000,0.02394044599
21NYDECA_WQX-10052204,15.51950000000,96816.90229400000,0.02052587257
21NYDECA_WQX-10052204,18.26930000000,60256983.33940000000,12.77490946330
21NYDECA_WQX-10052204,29.63640000000,3794303.08068000000,0.80441926638
21NYDECA_WQX-10052204,40.65400000000,10299254.50290000000,2.18351527944
21NYDECA_WQX-10052204,50.35430000000,19032148.76970000000,4.03495103721
21NYDECA_WQX-10052204,61.90160000000,10391724.27430000000,2.20311952930
21NYDECA_WQX-10052204,63.01180000000,30815735.35680000000,6.53315528610
21NYDECA_WQX-10052204,164.79600000000,10564308.20550000000,2.23970855142
21NYDECA_WQX-10052204,202.02500000000,4470652.00973000000,0.94781005455
21NYDECA_WQX-10053201,6.48880000000,1686981.66257000000,1.95064144115
21NYDECA_WQX-10053201,7.74470000000,72893193.75120000000,84.28573212330
21NYDECA_WQX-10053201,11.53070000000,10902076.05720000000,12.60597066560
21NYDECA_WQX-10053201,18.26930000000,1001180.43907000000,1.15765576938
