huc12,Name,AREA,PERCENTAGE
020200040704,USGS-01342725,32825100.21360000000,46.48297575110
020200040704,USGS-01342730,68425506.85560000000,96.89600809210
020200040704,USGS-0134273105,70538739.01570000000,99.88851439420
020200040704,USGS-01342750,9958.32462628000,0.01410178672
020200040704,USGS-01372058,70579564.69020000000,99.94632682520
020200040704,USGS-01500832,8140.57466200000,0.01152770691
020200040704,USGS-01500850,7768.32553708000,0.01100057228
020200040704,USGS-01502500,37960.09737620000,0.05375454376
020200040704,USGS-01503000,37960.09737620000,0.05375454376
020200040704,USGS-01513500,37902.60067290000,0.05367312381
020200040705,21NYDECA_WQX-06011105,3181.79696548000,0.00470817226
020200040705,21NYDECA_WQX-06011601,23135.09537000000,0.03423348988
020200040705,21NYDECA_WQX-06030006,26475.25501050000,0.03917599474
020200040705,21NYDECA_WQX-12010001,67553983.67710000000,99.96105828670
020200040705,USGS-01342730,9403.46055057000,0.01391449944
020200040705,USGS-0134273105,9403.46055057000,0.01391449944
020200040705,USGS-01342750,66905806.92730000000,99.00193744220
020200040705,USGS-01372058,67553825.31440000000,99.96082395410
020200040705,USGS-01496500,23135.09537000000,0.03423348988
020200040705,USGS-01500500,23135.09537000000,0.03423348988
020200040705,USGS-01502500,3181.79696548000,0.00470817226
020200040705,USGS-01503000,26316.89233550000,0.03894166214
020200040705,USGS-01513500,26475.25501050000,0.03917599474
020200040706,21NYDECA_WQX-12010001,79202859.42380000000,100.00000005000
020200040706,21NYDECA_WQX-12010101,8723.88784740000,0.01101461224
020200040706,USGS-01342702,36056866.56350000000,45.52470307740
020200040706,USGS-01342730,17458.10461310000,0.02204226558
020200040706,USGS-0134273105,29126.76561540000,0.03677489152
020200040706,USGS-01342750,10304.04288730000,0.01300968547
020200040706,USGS-01346000,4614.40847551000,0.00582606299
020200040706,USGS-01372058,79202859.42380000000,100.00000005000
020200040707,21NYDECA_WQX-12010001,48048718.35590000000,99.99999993920
020200040707,USGS-01342750,16031.93318240000,0.03336599543
020200040707,USGS-01346000,7761.11365440000,0.01615259244
020200040707,USGS-01372058,48048718.35590000000,99.99999993920
020200040708,21NYDECA_WQX-06011601,4353.86999341000,0.00508038656
020200040708,21NYDECA_WQX-06030006,4353.86999341000,0.00508038656
020200040708,21NYDECA_WQX-12010001,85695271.92400000000,99.99497196170
020200040708,USGS-01342750,11824.65445420000,0.01379779729
020200040708,USGS-01372058,85695227.14600000000,99.99491971170
020200040708,USGS-01496500,4353.86999341000,0.00508038656
020200040708,USGS-01500500,4353.86999341000,0.00508038656
020200040708,USGS-01503000,4353.86999341000,0.00508038656
020200040708,USGS-01513500,4353.86999341000,0.00508038656
020200040708,USGS-425540074384801,36772.64761870000,0.04290878347
020200040709,21NYDECA_WQX-12010001,103081447.50800000000,99.99999994170
020200040709,USGS-01342750,6472.72173871000,0.00627923054
020200040709,USGS-01346000,10755.28544300000,0.01043377416
020200040709,USGS-01348002,21326.17945250000,0.02068866897
020200040709,USGS-01372058,103081447.50800000000,99.99999994170
020200040801,21NYDECA_WQX-11010157,19369.67016630000,0.01878962060
020200040801,21NYDECA_WQX-11010215,19369.67016630000,0.01878962060
020200040801,21NYDECA_WQX-12010001,103067680.02100000000,99.98118644120
020200040801,USGS-01319817,4957.18308332000,0.00480873389
020200040801,USGS-01321000,19394.27979750000,0.01881349327
020200040801,USGS-01343002,7791.43130029000,0.00755810692
020200040801,USGS-01343060,31453.28495660000,0.03051137609
020200040801,USGS-01346000,50008.32498890000,0.04851076170
020200040801,USGS-01348002,103017671.69600000000,99.93267567950
020200040801,USGS-01372058,103087074.30100000000,99.99999993450
020200040801,USGS-431625074401001,322559.36284300000,0.31289990992
020200040801,USGS-431631074402401,778760.18333100000,0.75543921302
020200040801,USGS-432235074464701,7791.43130029000,0.00755810692
020200040801,USGS-432248074400001,4073.80207060000,0.00395180685
020200040801,USGS-432321074354601,3368.58735186000,0.00326771069
020200040802,21NYDECA_WQX-11010157,13310.48922370000,0.02766288480
020200040802,21NYDECA_WQX-11010215,13310.48922370000,0.02766288480
020200040802,21NYDECA_WQX-12010001,48103529.82020000000,99.97246392770
020200040802,USGS-01321000,13249.48166670000,0.02753609419
020200040802,USGS-01348002,48103529.82020000000,99.97246392770
020200040802,USGS-01372058,48116779.30180000000,100.00000002200
020200040802,USGS-431048074393401,6693.66639497000,0.01391129351
020200040802,USGS-431632074332401,2011.28391352000,0.00418000528
020200040803,21NYDECA_WQX-12010001,116263680.46700000000,100.00000004400
020200040803,USGS-01346000,16249.25329120000,0.01397620756
020200040803,USGS-01348002,116247431.21400000000,99.98602383680
020200040803,USGS-01372058,116263680.46700000000,100.00000004400
020200040803,USGS-430905074414901,8252.39875853000,0.00709800234
020200040803,USGS-431048074393401,22564273.18080000000,19.40784353310
020200040803,USGS-431625074401001,840.76665729900,0.00072315503
020200040803,USGS-431631074402401,2040.13493663000,0.00175474828
020200040804,21NYDECA_WQX-12010001,52910030.14620000000,100.00000000300
020200040804,USGS-01348002,52874070.08790000000,99.93203546350
020200040804,USGS-01348580,10435.99078410000,0.01972403107
020200040804,USGS-01372058,52910030.14620000000,100.00000000300
020200040804,USGS-430712074380501,17825891.54830000000,33.69094952230
020200040804,USGS-430823074303201,20.66111132450,0.00003904952
020200040805,21NYDECA_WQX-11010157,35345.48452400000,0.02779291971
020200040805,21NYDECA_WQX-11010215,35345.48452400000,0.02779291971
020200040805,21NYDECA_WQX-12010001,127139221.70600000000,99.97232260460
020200040805,USGS-01321000,22446.73481280000,0.01765035356
020200040805,USGS-01347258,3266201.15500000000,2.56828468177
020200040805,USGS-01347260,3985301.42200000000,3.13372879031
020200040805,USGS-01348002,127127057.46600000000,99.96275759940
020200040805,USGS-01348580,12164.23993980000,0.00956500522
020200040805,USGS-01372058,127174420.31800000000,100.00000003600
020200040805,USGS-430712074380501,12177.97346430000,0.00957580419
020200040805,USGS-430823074303201,2889.70696721000,0.00227223915
020200040805,USGS-430905074414901,15514.98111120000,0.01219976555
020200040805,USGS-431000074294001,1116900.46000000000,0.87824301271
020200040805,USGS-431048074393401,14514.11179310000,0.01141276034
020200040805,USGS-431320074321001,609800.24900000000,0.47949913803
020200040806,21NYDECA_WQX-12010001,132483517.50300000000,100.00000004600
020200040806,USGS-01346000,40277.80132810000,0.03040212255
020200040806,USGS-01348002,132443239.70200000000,99.96959792300
020200040806,USGS-01372058,132483517.50300000000,100.00000004600
020200040807,21NYDECA_WQX-12010001,89057130.73900000000,99.99999997950
020200040807,USGS-01348002,89057130.73900000000,99.99999997950
020200040807,USGS-01372058,89057130.73900000000,99.99999997950
020200040807,USGS-430905074414901,19333439.73840000000,21.70903056730
020200040807,USGS-431048074393401,11227.45569570000,0.01260702607
020200040808,21NYDECA_WQX-12010001,82411029.93240000000,100.00000001600
020200040808,USGS-01346000,6973.50955736000,0.00846186435
020200040808,USGS-01348002,81938750.21960000000,99.42692173640
020200040808,USGS-01372058,82411029.93240000000,100.00000001600
020200040901,21NYDECA_WQX-12010001,142330966.40900000000,100.00000005100
020200040901,USGS-01348002,43134.87901050000,0.03030603959
020200040901,USGS-01348065,100.00000000000,0.00007025878
020200040901,USGS-01348580,28434.79976900000,0.01997794331
020200040901,USGS-01372058,142330966.40900000000,100.00000005100
020200040901,USGS-425540074384801,13191.08793890000,0.00926789741
020200040901,USGS-430712074380501,2530.51889415000,0.00177791169
020200040902,21NYDECA_WQX-06010154,84039.82228590000,0.12416715992
020200040902,21NYDECA_WQX-06011601,1302.06420700000,0.00192377388
020200040902,21NYDECA_WQX-06030006,85223.91075480000,0.12591662700
020200040902,21NYDECA_WQX-12010001,67597467.58260000000,99.87390904980
020200040902,USGS-01372058,67597585.55830000000,99.87408335660
020200040902,USGS-01496330,6300.06502283000,0.00930822032
020200040902,USGS-01496500,1302.06420700000,0.00192377388
020200040902,USGS-01500500,85341.88649290000,0.12609093380
020200040902,USGS-01503000,85341.88649290000,0.12609093380
020200040902,USGS-01513500,85223.91075480000,0.12591662700
020200040902,USGS-425540074384801,67575369.41490000000,99.84125944810
020200040903,21NYDECA_WQX-06010154,1440.45964319000,0.00158033959
020200040903,21NYDECA_WQX-06030006,1440.45964319000,0.00158033959
020200040903,21NYDECA_WQX-12010001,91147300.97600000000,99.99841960680
020200040903,USGS-01349150,31916.71829720000,0.03501608226
020200040903,USGS-01372058,91147300.97600000000,99.99841960680
020200040903,USGS-01496330,1440.45964319000,0.00158033959
020200040903,USGS-01500500,1440.45964319000,0.00158033959
020200040903,USGS-01503000,1440.45964319000,0.00158033959
020200040903,USGS-01513500,1440.45964319000,0.00158033959
020200040903,USGS-425540074384801,87843235.27570000000,96.37350318280
020200040904,21NYDECA_WQX-11010157,37739.66647520000,0.02987432476
020200040904,21NYDECA_WQX-11010215,37739.66647520000,0.02987432476
020200040904,21NYDECA_WQX-12010001,126290659.21100000000,99.97036329180
020200040904,21NYDECA_WQX-12011105,23892.59635470000,0.01891312907
020200040904,USGS-01348002,31164.66498730000,0.02466962244
020200040904,USGS-01348580,126222130.14600000000,99.91611640190
020200040904,USGS-01349503,13866.78993720000,0.01097680570
020200040904,USGS-01372058,126328098.59600000000,99.99999991710
020200040904,USGS-430712074380501,11006.57979360000,0.00871269330
020200040904,USGS-430823074303201,975889.98292100000,0.77250429078
020200040905,21NYDECA_WQX-12010001,110650872.10300000000,99.99999994740
020200040905,21NYDECA_WQX-12011105,27348.44586010000,0.02471597858
020200040905,USGS-01348580,109965179.65900000000,99.38030989830
020200040905,USGS-01372058,110650872.10300000000,99.99999994740
020200040906,21NYDECA_WQX-06010154,6932.12949425000,0.01180003114
020200040906,21NYDECA_WQX-06030006,25534.90160770000,0.04346610004
020200040906,21NYDECA_WQX-12010001,58721358.41310000000,99.95685428690
020200040906,USGS-01349150,58704204.67430000000,99.92765479610
020200040906,USGS-01372058,58721170.21000000000,99.95653392340
020200040906,USGS-01496330,6057.98966452000,0.01031205010
020200040906,USGS-01500500,25468.28831160000,0.04335270935
020200040906,USGS-01503000,25468.28831160000,0.04335270935
020200040906,USGS-01513500,25534.90160770000,0.04346610004
020200040906,USGS-425540074384801,11850.57235090000,0.02017231831
020200040907,21NYDECA_WQX-12010001,63334827.93530000000,99.99999992000
020200040907,USGS-01349150,63299734.78230000000,99.94459098610
020200040907,USGS-01372058,63334827.93530000000,99.99999992000
020200040907,USGS-425540074384801,1189.20202030000,0.00187764309
020200040908,21NYDECA_WQX-12010001,53442797.00580000000,99.99999999280
020200040908,USGS-01349150,31907262.07860000000,59.70357815080
020200040908,USGS-01372058,53442797.00580000000,99.99999999280
020200040908,USGS-425540074384801,9744.78029822000,0.01823403872
020200040909,21NYDECA_WQX-12010001,80938366.37430000000,100.00000011900
020200040909,USGS-01348580,23305.87562320000,0.02879459605
020200040909,USGS-01372058,80938366.37430000000,100.00000011900
020200040909,USGS-425540074384801,13895.89020660000,0.01716848368
020200041001,21NYDECA_WQX-12010001,111022506.76800000000,99.99999999290
020200041001,USGS-01349150,14530.45922090000,0.01308785006
020200041001,USGS-01372058,111022506.76800000000,99.99999999290
020200041002,21NYDECA_WQX-12010001,99311203.54800000000,99.99999999120
020200041002,21NYDECA_WQX-12011105,5397.04348488000,0.00543447596
020200041002,USGS-01348580,3041.72177761000,0.00306281836
020200041002,USGS-01349150,8498.63368277000,0.00855757798
020200041002,USGS-0134931005,13180732.05650000000,13.27215015470
020200041002,USGS-01372058,99311203.54800000000,99.99999999120
020200041003,21NYDECA_WQX-12010001,91798652.20120000000,100.00000009100
020200041003,21NYDECA_WQX-12011105,8155.30118041000,0.00888390079
020200041003,USGS-0134931005,8472.84861214000,0.00922981810
020200041003,USGS-01372058,91798652.20120000000,100.00000009100
020200041004,21NYDECA_WQX-11010157,24956.16767410000,0.03534977634
020200041004,21NYDECA_WQX-11010215,24956.16767410000,0.03534977634
020200041004,21NYDECA_WQX-12010001,70573033.84120000000,99.96490625060
020200041004,21NYDECA_WQX-12011105,70539115.80590000000,99.91686221690
020200041004,21NYDECA_WQX-12013101,7347.97764032000,0.01040822331
020200041004,USGS-01348580,11938.51342340000,0.01691060041
020200041004,USGS-01349503,70537458.40350000000,99.91451454860
020200041004,USGS-01372058,70597809.21310000000,99.99999993440
020200041005,21NYDECA_WQX-12010001,94381935.91090000000,100.00000003400
020200041005,21NYDECA_WQX-12011105,82151474.62370000000,87.04152320980
020200041005,21NYDECA_WQX-12013101,4927553.82186000000,5.22086538699
020200041005,USGS-01348580,33844.71182160000,0.03585931090
020200041005,USGS-01349503,36198841.64060000000,38.35356978390
020200041005,USGS-01372058,94381935.91090000000,100.00000003400
020200041006,21NYDECA_WQX-12010001,121300523.48600000000,99.99999991400
020200041006,21NYDECA_WQX-12011105,5576.94529748000,0.00459762673
020200041006,USGS-01349503,5576.94529748000,0.00459762673
020200041006,USGS-01372058,121300523.48600000000,99.99999991400
020200041101,21NYDECA_WQX-11010157,4350.81126444000,0.00511043806
020200041101,21NYDECA_WQX-11010215,4350.81126444000,0.00511043806
020200041101,21NYDECA_WQX-12010001,85131428.81360000000,99.99488993920
020200041101,21NYDECA_WQX-12011105,10501.02302300000,0.01233444165
020200041101,21NYDECA_WQX-12011C03,14612.71744720000,0.01716401443
020200041101,USGS-01349503,10501.02302300000,0.01233444165
020200041101,USGS-01372058,85135779.29200000000,99.99999998630
020200041102,21NYDECA_WQX-12010001,84206842.70540000000,99.98560588400
020200041102,21NYDECA_WQX-13011003,12122.59919410000,0.01439414407
020200041102,21NYDECA_WQX-13111011,12122.59919410000,0.01439414407
020200041102,USGS-01372058,84218965.30460000000,100.00000002800
020200041103,21NYDECA_WQX-11010157,57443.71181710000,0.05109717053
020200041103,21NYDECA_WQX-11010215,22589.86398760000,0.02009407289
020200041103,21NYDECA_WQX-11011204,34853.84782950000,0.03100309764
020200041103,21NYDECA_WQX-12010001,112363133.90000000000,99.94894188910
020200041103,21NYDECA_WQX-12011C03,92398713.66520000000,82.19024641110
020200041103,USGS-01354930,3439.59630207000,0.00305958012
020200041103,USGS-01372058,112420533.73200000000,100.00000002800
020200041104,21NYDECA_WQX-12010001,109541615.86100000000,99.99999999490
020200041104,21NYDECA_WQX-12011C03,15351.27756950000,0.01401410546
020200041104,USGS-01354083,200.00000000000,0.00018257901
020200041104,USGS-01372058,109541615.86100000000,99.99999999490
020200041105,21NYDECA_WQX-12010001,83155953.38360000000,99.99116823540
020200041105,21NYDECA_WQX-12012400,2446.49819465000,0.00294180035
020200041105,21NYDECA_WQX-13011003,7344.74619091000,0.00883171586
020200041105,21NYDECA_WQX-13111011,7344.74619091000,0.00883171586
020200041105,USGS-01354470,7781.79622066000,0.00935724820
020200041105,USGS-01372058,83163298.12980000000,99.99999995130
020200041106,21NYDECA_WQX-11010157,148984.08075500000,0.25127743790
020200041106,21NYDECA_WQX-11011204,148984.08075500000,0.25127743790
020200041106,21NYDECA_WQX-12010001,59141687.56830000000,99.74872248140
020200041106,21NYDECA_WQX-12011C03,5743.92195584000,0.00968773298
020200041106,21NYDECA_WQX-12012400,146.74866997700,0.00024750718
020200041106,USGS-01354930,12287736.53720000000,20.72456962540
020200041106,USGS-01372058,59290671.64910000000,99.99999991930
020200041107,21NYDECA_WQX-11010157,154834.84714900000,0.18147658031
020200041107,21NYDECA_WQX-11011101,109229.64714600000,0.12802429942
020200041107,21NYDECA_WQX-11011204,45605.20000280000,0.05345228089
020200041107,21NYDECA_WQX-12010001,85164530.03730000000,99.81840625420
020200041107,21NYDECA_WQX-12012400,22655616.82510000000,26.55386653570
020200041107,USGS-01372058,85319464.88450000000,100.00000004100
020200041107,USGS-425358073462301,17784.60915240000,0.02084472656
020200041108,21NYDECA_WQX-12010001,102196520.05200000000,99.97549775300
020200041108,21NYDECA_WQX-12012400,11398.33816270000,0.01115061972
020200041108,21NYDECA_WQX-13011003,25104.97065890000,0.02455936794
020200041108,21NYDECA_WQX-13111011,25104.97065890000,0.02455936794
020200041108,USGS-01354470,16730930.48740000000,16.36731957700
020200041108,USGS-01356190,17229.71561800000,0.01685526468
020200041108,USGS-01372058,102221566.64400000000,100.00000001000
020200041109,21NYDECA_WQX-11010157,126014.36989800000,0.10591400393
020200041109,21NYDECA_WQX-11011101,125377.81064600000,0.10537898130
020200041109,21NYDECA_WQX-12010001,118829032.58300000000,99.87478915440
020200041109,21NYDECA_WQX-12011D02,6117.42994724000,0.00514164773
020200041109,21NYDECA_WQX-13011003,15538.17648600000,0.01305970491
020200041109,21NYDECA_WQX-13011E00,7362.45012583000,0.00618807658
020200041109,21NYDECA_WQX-13111011,15538.17648600000,0.01305970491
020200041109,USGS-01356190,41876607.39990000000,35.19693162220
020200041109,USGS-0135632105,6117.42994724000,0.00514164773
020200041109,USGS-01359135,7362.45012583000,0.00618807658
020200041109,USGS-01372058,118978005.98800000000,100.00000003100
020200041109,USGS-424643073472901,6117.42994724000,0.00514164773
020200041109,USGS-425358073462301,125377.81064600000,0.10537898130
020200041110,21NYDECA_WQX-11010157,41869.26168860000,0.03302596565
020200041110,21NYDECA_WQX-12010001,101873398.64500000000,80.35650089730
020200041110,21NYDECA_WQX-12011D02,19889805.92840000000,15.68883760810
020200041110,21NYDECA_WQX-13011C01,3602.91752564000,0.00284193763
020200041110,21NYDECA_WQX-13011E00,11964.02808910000,0.00943708021
020200041110,USGS-01356190,7378.44457550000,0.00582002756
020200041110,USGS-0135632105,29978150.21090000000,23.64640118380
020200041110,USGS-01356400,5400.00000000000,0.00425945449
020200041110,USGS-0135749950,192900.08900000000,0.15215724989
020200041110,USGS-01357500,100.00000000000,0.00007887879
020200041110,USGS-01359135,11964.02808910000,0.00943708021
020200041110,USGS-01372058,126776797.71700000000,99.99999995080
020200041110,USGS-424643073472901,29961750.20990000000,23.63346506200
020200050101,21NYDECA_WQX-12010001,69831448.24870000000,99.95718903720
020200050101,USGS-01350101,69831602.94720000000,99.95741047370
020200050101,USGS-0136234191,2757.39986529000,0.00394696009
020200050101,USGS-01362357,1282.44712116000,0.00183570315
020200050101,USGS-01362370,4039.84698645000,0.00578266324
020200050101,USGS-01362380,4039.84698645000,0.00578266324
020200050101,USGS-01362398,4039.84698645000,0.00578266324
020200050101,USGS-01362405,4039.84698645000,0.00578266324
020200050101,USGS-01362420,4039.84698645000,0.00578266324
020200050101,USGS-01362430,4039.84698645000,0.00578266324
020200050101,USGS-01362465,8158.39005285000,0.01167797256
020200050101,USGS-01362487,8158.39005285000,0.01167797256
020200050101,USGS-01372058,69861356.51270000000,99.99999992080
020200050102,21NYDECA_WQX-12010001,72293980.28770000000,99.99128640890
020200050102,21NYDECA_WQX-12021081,518192.56511900000,0.71672276153
020200050102,USGS-01349810,15763.41300120000,0.02180269973
020200050102,USGS-01350101,72293980.28770000000,99.99128640890
020200050102,USGS-0136234191,6300.05821596000,0.00871373969
020200050102,USGS-01362370,6300.05821596000,0.00871373969
020200050102,USGS-01362380,6300.05821596000,0.00871373969
020200050102,USGS-01362398,6300.05821596000,0.00871373969
020200050102,USGS-01362405,6300.05821596000,0.00871373969
020200050102,USGS-01362420,6300.05821596000,0.00871373969
020200050102,USGS-01362430,6300.05821596000,0.00871373969
020200050102,USGS-01372058,72300280.34590000000,100.00000014900
020200050103,21NYDECA_WQX-12010001,94180205.48810000000,99.98733246560
020200050103,21NYDECA_WQX-12022301,45028.84380040000,0.04780531060
020200050103,USGS-01349840,5119.07341018000,0.00543471415
020200050103,USGS-01349950,45028.84380040000,0.04780531060
020200050103,USGS-01350101,94180223.74880000000,99.98735185220
020200050103,USGS-01372058,94192137.39820000000,100.00000009400
020200050104,21NYDECA_WQX-12010001,81040551.24560000000,99.95226290790
020200050104,21NYDECA_WQX-12021081,7.59338044345,0.00000936538
020200050104,21NYDECA_WQX-14010001,8103.55565347000,0.00999461026
020200050104,USGS-01349810,69664046.67370000000,85.92092478810
020200050104,USGS-01350101,81040615.67730000000,99.95234237540
020200050104,USGS-01362197,7683.24838306000,0.00947621963
020200050104,USGS-0136219710,7683.24838306000,0.00947621963
020200050104,USGS-01362200,7683.24838306000,0.00947621963
020200050104,USGS-01362215,3559.31736546000,0.00438992356
020200050104,USGS-0136223005,11242.56574850000,0.01386614319
020200050104,USGS-01362232,7864.87034967000,0.00970022510
020200050104,USGS-01362250,19107.43609820000,0.02356636828
020200050104,USGS-0136234191,11431.67049190000,0.01409937762
020200050104,USGS-01362342,5509.39965813000,0.00679507919
020200050104,USGS-01362370,11431.67049190000,0.01409937762
020200050104,USGS-01362380,11431.67049190000,0.01409937762
020200050104,USGS-01362398,11431.67049190000,0.01409937762
020200050104,USGS-01362405,30539.10659010000,0.03766574590
020200050104,USGS-01362420,30539.10659010000,0.03766574590
020200050104,USGS-01362430,30539.10659010000,0.03766574590
020200050104,USGS-01372058,81071152.57260000000,99.99000539410
020200050104,USGS-01413306,5521.63053977000,0.00681016428
020200050104,USGS-01413398,8044.67007047000,0.00992198308
020200050104,USGS-01413408,8044.67007047000,0.00992198308
020200050104,USGS-01421000,8044.67007047000,0.00992198308
020200050104,USGS-01427750,8103.55565347000,0.00999461026
020200050104,USGS-01428500,8103.55565347000,0.00999461026
020200050105,21NYDECA_WQX-12010001,80831247.78480000000,99.98629226310
020200050105,21NYDECA_WQX-12022301,14705.35639960000,0.01819016906
020200050105,21NYDECA_WQX-14010001,11081.58821250000,0.01370765574
020200050105,USGS-01349810,5619.94996462000,0.00695174175
020200050105,USGS-01349950,11708.61727040000,0.01448327547
020200050105,USGS-01350101,80831190.59740000000,99.98622152370
020200050105,USGS-01372058,80831247.78480000000,99.98629226310
020200050105,USGS-0141309740,5000.21279312000,0.00618514190
020200050105,USGS-01413098,5000.21279312000,0.00618514190
020200050105,USGS-01413099,5000.21279312000,0.00618514190
020200050105,USGS-01413306,6138.56284779000,0.00759325330
020200050105,USGS-01413398,6138.56284779000,0.00759325330
020200050105,USGS-01413408,6138.56284779000,0.00759325330
020200050105,USGS-01421000,11138.77564090000,0.01377839520
020200050105,USGS-01427750,11081.58821250000,0.01370765574
020200050105,USGS-01428500,11081.58821250000,0.01370765574
020200050201,21NYDECA_WQX-12010001,109788384.96200000000,99.97933277250
020200050201,21NYDECA_WQX-12022301,109774988.01300000000,99.96713277490
020200050201,USGS-01349840,5203109.27694000000,4.73823705516
020200050201,USGS-01349950,109774988.01300000000,99.96713277490
020200050201,USGS-01350080,2535.94032913000,0.00230936653
020200050201,USGS-01350101,109788345.71700000000,99.97929703440
020200050201,USGS-01372058,109811079.79700000000,99.99999993550
020200050202,21NYDECA_WQX-12010001,79384111.19020000000,99.99999999410
020200050202,21NYDECA_WQX-12022301,79290881.85530000000,99.88255919460
020200050202,USGS-01349950,67709681.64380000000,85.29374534100
020200050202,USGS-01350080,13016.57870720000,0.01639695716
020200050202,USGS-01350101,79384111.19020000000,99.99999999410
020200050202,USGS-01372058,79384111.19020000000,99.99999999410
020200050203,21NYDECA_WQX-12010001,65641642.16040000000,98.45288984310
020200050203,21NYDECA_WQX-14010001,1031458.68702000000,1.54703759913
020200050203,21NYDECA_WQX-14041077,1007866.83242000000,1.51165325795
020200050203,USGS-01350101,65624267.75520000000,98.42683076930
020200050203,USGS-01350140,12703.88021360000,0.01905396754
020200050203,USGS-01372058,65641642.16040000000,98.45288984310
020200050203,USGS-01413070,11896.60510740000,0.01784317262
020200050203,USGS-01413073,3135.19394609000,0.00470233367
020200050203,USGS-01413085,1892.69337733000,0.00283876403
020200050203,USGS-01413088,16924.49243080000,0.02538427032
020200050203,USGS-01413092,16924.49243080000,0.02538427032
020200050203,USGS-01421000,16924.49243080000,0.02538427032
020200050203,USGS-01421618,6924.44954261000,0.01038566443
020200050203,USGS-01426500,1014791.28197000000,1.52203892238
020200050203,USGS-01427000,1014791.28197000000,1.52203892238
020200050203,USGS-01427750,1031715.63050000000,1.54742297688
020200050203,USGS-01428500,1031715.63050000000,1.54742297688
020200050203,USGS-422223074400201,1007866.83242000000,1.51165325795
020200050204,21NYDECA_WQX-12010001,89394718.22370000000,99.98871571060
020200050204,21NYDECA_WQX-12022301,6983.93091312000,0.00781158324
020200050204,USGS-01349950,6983.93091312000,0.00781158324
020200050204,USGS-01350080,84326439.72780000000,94.31980520070
020200050204,USGS-01350101,89370535.04420000000,99.96166662870
020200050204,USGS-01372058,89404806.94890000000,100.00000003100
020200050205,21NYDECA_WQX-12010001,73110234.43720000000,99.99525878920
020200050205,21NYDECA_WQX-12022301,14430.89605470000,0.01973760851
020200050205,21NYDECA_WQX-14010001,3466.49545004000,0.00474123920
020200050205,USGS-01349950,2623.48278402000,0.00358822321
020200050205,USGS-01350080,13248.57652170000,0.01812051142
020200050205,USGS-01350101,73101750.74150000000,99.98365536120
020200050205,USGS-01372058,73110234.43720000000,99.99525878920
020200050205,USGS-01413085,2241.12762504000,0.00306526355
020200050205,USGS-01413088,2241.12762504000,0.00306526355
020200050205,USGS-01413092,2241.12762504000,0.00306526355
020200050205,USGS-0141309740,1171.98456167000,0.00160296162
020200050205,USGS-01413098,1171.98456167000,0.00160296162
020200050205,USGS-01413099,1171.98456167000,0.00160296162
020200050205,USGS-01421000,3413.11218671000,0.00466822517
020200050205,USGS-01427750,3466.49545004000,0.00474123920
020200050205,USGS-01428500,3466.49545004000,0.00474123920
020200050301,21NYDECA_WQX-06011509,2544.35602841000,0.00550594057
020200050301,21NYDECA_WQX-06030006,2544.35602841000,0.00550594057
020200050301,21NYDECA_WQX-12010001,46202478.46670000000,99.98133040740
020200050301,21NYDECA_WQX-14010001,6083.00964884000,0.01316352321
020200050301,21NYDECA_WQX-14041077,6134.83349837000,0.01327566908
020200050301,USGS-01350101,5816.67310688000,0.01258717573
020200050301,USGS-01350140,42276956.48000000000,91.48657160230
020200050301,USGS-01372058,46202478.46670000000,99.98133040740
020200050301,USGS-01426500,6134.83349837000,0.01327566908
020200050301,USGS-01427000,6134.83349837000,0.01327566908
020200050301,USGS-01427750,6134.83349837000,0.01327566908
020200050301,USGS-01428500,6134.83349837000,0.01327566908
020200050301,USGS-01500500,2544.35602841000,0.00550594057
020200050301,USGS-01503000,2544.35602841000,0.00550594057
020200050301,USGS-01513500,2544.35602841000,0.00550594057
020200050301,USGS-422223074400201,6134.83349837000,0.01327566908
020200050302,21NYDECA_WQX-12010001,65309035.17000000000,100.00000012400
020200050302,USGS-01350080,8311.86924738000,0.01272698216
020200050302,USGS-01350101,713564.23778500000,1.09259650952
020200050302,USGS-01350140,11811.20306910000,0.01808509811
020200050302,USGS-01372058,65309035.17000000000,100.00000012400
020200050303,21NYDECA_WQX-06011509,49125.51355680000,0.12718462117
020200050303,21NYDECA_WQX-06030006,49167.98533210000,0.12729457945
020200050303,21NYDECA_WQX-12010001,38576188.73830000000,99.87270556170
020200050303,21NYDECA_WQX-12023100,4033.00166469000,0.01044133184
020200050303,USGS-01372058,38576188.73830000000,99.87270556170
020200050303,USGS-01500500,49125.51355680000,0.12718462117
020200050303,USGS-01503000,49125.51355680000,0.12718462117
020200050303,USGS-01513500,49167.98533210000,0.12729457945
020200050304,21NYDECA_WQX-06011509,12456.41474290000,0.01578462079
020200050304,21NYDECA_WQX-06030006,12469.61350890000,0.01580134611
020200050304,21NYDECA_WQX-12010001,78902411.55400000000,99.98419863240
020200050304,21NYDECA_WQX-12023100,21861683.61260000000,27.70286577700
020200050304,USGS-01350140,10028.86699030000,0.01270846112
020200050304,USGS-01372058,78902411.55400000000,99.98419863240
020200050304,USGS-01500500,12456.41474290000,0.01578462079
020200050304,USGS-01503000,12456.41474290000,0.01578462079
020200050304,USGS-01513500,12469.61350890000,0.01580134611
020200050305,21NYDECA_WQX-12010001,58279529.13220000000,100.00000001500
020200050305,21NYDECA_WQX-12023100,6120.34488363000,0.01050170613
020200050305,USGS-01372058,58279529.13220000000,100.00000001500
