Name,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,VARIETY,MAJORITY,MAJORITY_C,MAJORITY_P,MINORITY,MINORITY_C,MINORITY_P,MEDIAN,PCT90
21NYDECA_WQX-14022104,115,6.00000000000,7123.21991840000,82,82,0,82.00000000000,0.00000000000,492.00000000000,1,82,6,0.01090000000,82,6,0.01090000000,82,82
21NYDECA_WQX-14012300,117,157.00000000000,186390.92119800000,82,82,0,82.00000000000,0.00000000000,12874.00000000000,1,82,157,0.26710000000,82,157,0.26710000000,82,82
21NYDECA_WQX-14012200,118,18.00000000000,21369.65975520000,82,82,0,82.00000000000,0.00000000000,1476.00000000000,1,82,18,0.05330000000,82,18,0.05330000000,82,82
21NYDECA_WQX-14011301,120,468.00000000000,555611.15363500000,82,82,0,82.00000000000,0.00000000000,38376.00000000000,1,82,468,0.20760000000,82,468,0.20760000000,82,82
21NYDECA_WQX-14010001,121,11009.00000000000,13069921.34690000000,82,82,0,82.00000000000,0.00000000000,902738.00000000000,1,82,11009,0.19400000000,82,11009,0.19400000000,82,82
21NYDECA_WQX-13111011,122,2360.00000000000,2801799.83457000000,82,82,0,82.00000000000,0.00000000000,193520.00000000000,1,82,2360,0.63540000000,82,2360,0.63540000000,82,82
21NYDECA_WQX-13103202,123,1369.00000000000,1625281.34471000000,82,82,0,82.00000000000,0.00000000000,112258.00000000000,1,82,1369,1.62530000000,82,1369,1.62530000000,82,82
21NYDECA_WQX-13092100,125,77.00000000000,91414.65561950000,82,82,0,82.00000000000,0.00000000000,6314.00000000000,1,82,77,0.08220000000,82,77,0.08220000000,82,82
21NYDECA_WQX-13064205,127,837.00000000000,993689.17861700000,82,82,0,82.00000000000,0.00000000000,68634.00000000000,1,82,837,0.83140000000,82,837,0.83140000000,82,82
21NYDECA_WQX-13064101,128,4996.00000000000,5931267.78539000000,82,82,0,82.00000000000,0.00000000000,409672.00000000000,1,82,4996,8.39140000000,82,4996,8.39140000000,82,82
21NYDECA_WQX-13063302,129,814.00000000000,966383.50226300000,82,82,0,82.00000000000,0.00000000000,66748.00000000000,1,82,814,1.92370000000,82,814,1.92370000000,82,82
21NYDECA_WQX-13062203,130,4645.00000000000,5514559.42016000000,82,82,0,82.00000000000,0.00000000000,380890.00000000000,1,82,4645,0.74050000000,82,4645,0.74050000000,82,82
21NYDECA_WQX-13051002,131,5147.00000000000,6110535.48667000000,82,82,0,82.00000000000,0.00000000000,422054.00000000000,1,82,5147,1.16750000000,82,5147,1.16750000000,82,82
21NYDECA_WQX-13013310,132,2761.00000000000,3277868.36578000000,82,82,0,82.00000000000,0.00000000000,226402.00000000000,1,82,2761,2.17950000000,82,2761,2.17950000000,82,82
21NYDECA_WQX-13013110,134,40.00000000000,47488.13278930000,82,82,0,82.00000000000,0.00000000000,3280.00000000000,1,82,40,0.11280000000,82,40,0.11280000000,82,82
21NYDECA_WQX-13012701,135,2127.00000000000,2525181.46107000000,82,82,0,82.00000000000,0.00000000000,174414.00000000000,1,82,2127,3.31380000000,82,2127,3.31380000000,82,82
21NYDECA_WQX-13012501,137,2669.00000000000,3168645.66037000000,82,82,0,82.00000000000,0.00000000000,218858.00000000000,1,82,2669,4.13940000000,82,2669,4.13940000000,82,82
21NYDECA_WQX-13011E00,138,18.00000000000,21369.65975520000,82,82,0,82.00000000000,0.00000000000,1476.00000000000,1,82,18,0.05990000000,82,18,0.05990000000,82,82
21NYDECA_WQX-13011904,140,143.00000000000,169770.07472200000,82,82,0,82.00000000000,0.00000000000,11726.00000000000,1,82,143,0.20070000000,82,143,0.20070000000,82,82
21NYDECA_WQX-13011803,141,99.00000000000,117533.12865400000,82,82,0,82.00000000000,0.00000000000,8118.00000000000,1,82,99,0.16550000000,82,99,0.16550000000,82,82
21NYDECA_WQX-13011700,142,582.00000000000,690952.33208500000,82,82,0,82.00000000000,0.00000000000,47724.00000000000,1,82,582,0.64460000000,82,582,0.64460000000,82,82
21NYDECA_WQX-13011401,144,5069.00000000000,6017933.62773000000,82,82,0,82.00000000000,0.00000000000,415658.00000000000,1,82,5069,4.15550000000,82,5069,4.15550000000,82,82
21NYDECA_WQX-13011003,145,2360.00000000000,2801799.83457000000,82,82,0,82.00000000000,0.00000000000,193520.00000000000,1,82,2360,0.63540000000,82,2360,0.63540000000,82,82
